trading_day,datetime,symbol,tq_symbol,exchange,product,sector,contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2016-01-20,1.4532192e+18,I,KQ.m@DCE.i,DCE,i,black,11.0,322.0,322.5,313.5,314.0,1034829.0,802948.0,712840.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-21,1.4533056e+18,I,KQ.m@DCE.i,DCE,i,black,12.0,313.0,316.5,311.0,314.0,1195249.0,712840.0,712799.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-22,1.453392e+18,I,KQ.m@DCE.i,DCE,i,black,13.0,313.5,324.0,312.5,315.5,1907800.0,712799.0,754860.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-25,1.4536512e+18,I,KQ.m@DCE.i,DCE,i,black,14.0,316.5,319.5,312.5,313.5,1290168.0,754860.0,741719.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-26,1.4537376e+18,I,KQ.m@DCE.i,DCE,i,black,15.0,312.5,319.0,310.0,318.0,1240788.0,741719.0,762166.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-27,1.453824e+18,I,KQ.m@DCE.i,DCE,i,black,16.0,319.5,326.0,318.0,324.5,1667102.0,762166.0,824701.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-28,1.4539104e+18,I,KQ.m@DCE.i,DCE,i,black,17.0,324.0,326.5,318.0,318.5,1695065.0,824701.0,805128.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-29,1.4539968e+18,I,KQ.m@DCE.i,DCE,i,black,18.0,319.0,322.5,318.0,321.0,1197166.0,805128.0,821663.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-01,1.454256e+18,I,KQ.m@DCE.i,DCE,i,black,19.0,321.5,330.0,321.5,324.5,1735814.0,821663.0,832608.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-02,1.4543424e+18,I,KQ.m@DCE.i,DCE,i,black,20.0,325.0,328.0,323.0,325.5,1373454.0,832608.0,796132.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-03,1.4544288e+18,I,KQ.m@DCE.i,DCE,i,black,21.0,327.0,331.0,324.5,329.0,1103591.0,796132.0,809137.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-04,1.4545152e+18,I,KQ.m@DCE.i,DCE,i,black,22.0,329.0,341.0,329.0,340.5,1727762.0,809137.0,783300.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-05,1.4546016e+18,I,KQ.m@DCE.i,DCE,i,black,23.0,340.5,341.0,332.5,335.5,881234.0,783300.0,667648.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-15,1.4554656e+18,I,KQ.m@DCE.i,DCE,i,black,24.0,330.0,342.0,330.0,339.5,736434.0,667648.0,712143.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-16,1.455552e+18,I,KQ.m@DCE.i,DCE,i,black,25.0,340.5,341.5,337.0,339.0,782840.0,712143.0,776110.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-17,1.4556384e+18,I,KQ.m@DCE.i,DCE,i,black,26.0,339.5,343.5,338.0,339.0,1176910.0,776110.0,795964.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-18,1.4557248e+18,I,KQ.m@DCE.i,DCE,i,black,27.0,339.5,344.5,337.0,344.0,1124312.0,795964.0,853217.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-19,1.4558112e+18,I,KQ.m@DCE.i,DCE,i,black,28.0,345.0,355.0,343.5,353.0,1660170.0,853217.0,866313.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
